Position,Track Name,Artist,Streams,URL,Date,Region
91,Something Just Like This,The Chainsmokers,1713,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2018-01-01,gt
92,Billie Jean,Michael Jackson,1711,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,2018-01-01,gt
93,Vitamina,Maluma,1711,https://open.spotify.com/track/5W9oqM9MkYU0DVBic748ZJ,2018-01-01,gt
94,Yo No Sé Mañana (salsa),Luis Enrique,1710,https://open.spotify.com/track/1nZziTuPRwCfJe1XvVC760,2018-01-01,gt
95,Pumped Up Kicks,Foster The People,1705,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2018-01-01,gt
96,#Natural,Paty Cantú,1697,https://open.spotify.com/track/6QY4K8DzL1HtAZbz7BGGOx,2018-01-01,gt
97,Me Vas a Extrañar,Banda Sinaloense MS de Sergio Lizárraga,1696,https://open.spotify.com/track/2yS8aYWXEWJ1NlZ7VPDroT,2018-01-01,gt
98,Dusk Till Dawn - Radio Edit,ZAYN,1669,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2018-01-01,gt
99,La Bicicleta,Carlos Vives,1662,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,2018-01-01,gt
100,Tu Amor Me Hace Bien - Salsa Version,Marc Anthony,1656,https://open.spotify.com/track/12H7K15h3aC5vRCaca65el,2018-01-01,gt
101,Ay Mi Dios,IAmChino,1651,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,2018-01-01,gt
102,Andas En Mi Cabeza,Chino & Nacho,1646,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,2018-01-01,gt
103,Mi Niña Mujer,Los Angeles Azules,1621,https://open.spotify.com/track/03gvX91BuMzzXPyMjlYhAk,2018-01-01,gt
104,Vacaciones,Wisin,1617,https://open.spotify.com/track/1rXojdsUqqxGj2WCmJGWHP,2018-01-01,gt
105,Solo,El Nene La amenaza,1604,https://open.spotify.com/track/2rrJfOphzn4uQCK9X0x6R6,2018-01-01,gt
106,Te Quiero Pa´Mi,Don Omar,1600,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,2018-01-01,gt
107,Escápate Conmigo - Remix,Wisin,1597,https://open.spotify.com/track/5YY7ht3PCArlLjLbcTiAvh,2018-01-01,gt
108,Ella,Ricardo Arjona,1591,https://open.spotify.com/track/7hydwXc3IVJIItIif6ZuLH,2018-01-01,gt
109,Háblame Bajito,Abraham Mateo,1588,https://open.spotify.com/track/1s46xFwjfRUkRlPlX3PwPk,2018-01-01,gt
110,Unforgettable,French Montana,1587,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2018-01-01,gt
111,Sexto Sentido (feat. Bad Bunny),Gigolo Y La Exce,1560,https://open.spotify.com/track/3iDPALl8BoUbuXZgy6EOWY,2018-01-01,gt
112,17 Años - En Vivo Concierto Sinfónico Cumbia Fuzión by Fuze Tea,Los Angeles Azules,1558,https://open.spotify.com/track/1ODoXFTC06Gts1blnAS3h4,2018-01-01,gt
113,Feel It Still,Portugal. The Man,1556,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,2018-01-01,gt
114,Si Tu Novio Te Deja Sola,J Balvin,1531,https://open.spotify.com/track/0RFFFGtPn6a58RHY3ccVYX,2018-01-01,gt
115,Vente Pa' Ca,Ricky Martin,1528,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,2018-01-01,gt
116,Chantaje,Shakira,1523,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2018-01-01,gt
117,Don't Let Me Down,The Chainsmokers,1522,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2018-01-01,gt
118,Congratulations,Post Malone,1507,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-01-01,gt
119,Stargazing,Kygo,1505,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2018-01-01,gt
120,Báilame,Nacho,1504,https://open.spotify.com/track/7lRsNbdOGykkMAgsqs4R1C,2018-01-01,gt
121,Dile Que Tu Me Quieres,Ozuna,1501,https://open.spotify.com/track/5u5MvmVtitax9R1Mxh3reC,2018-01-01,gt
122,Soy Peor,Bad Bunny,1498,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,2018-01-01,gt
123,Cheap Thrills,Sia,1490,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2018-01-01,gt
124,Safari,J Balvin,1480,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,2018-01-01,gt
125,1-800-273-8255,Logic,1472,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2018-01-01,gt
126,Caraluna,Bacilos,1468,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,2018-01-01,gt
127,Solo Con Verte,Banda Sinaloense MS de Sergio Lizárraga,1451,https://open.spotify.com/track/5z4O1H0vFY0Nh4ZMtfgapP,2018-01-01,gt
128,El Amante - Remix,Nicky Jam,1451,https://open.spotify.com/track/04f13iELcsYpY2yeLiAcfq,2018-01-01,gt
129,Believer,Imagine Dragons,1443,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2018-01-01,gt
130,Romance,Nacho,1442,https://open.spotify.com/track/2ljGNdaz00VLUfqVfJjCAb,2018-01-01,gt
131,Siempre Te Voy A Querer,Calibre 50,1440,https://open.spotify.com/track/3VK8copXwqvAueMPhnBe6K,2018-01-01,gt
132,Mi Gente (feat. Beyoncé),J Balvin,1436,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw,2018-01-01,gt
133,23,Maluma,1429,https://open.spotify.com/track/6iHkZiRJcULoqasbboOgig,2018-01-01,gt
134,Conteo Regresivo - Salsa Version,Gilberto Santa Rosa,1425,https://open.spotify.com/track/37nXsqE1XW0cxOQvIMsmFc,2018-01-01,gt
135,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,1416,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,2018-01-01,gt
136,La Gozadera,Gente De Zona,1405,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,2018-01-01,gt
137,Young Dumb & Broke,Khalid,1405,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018-01-01,gt
138,Lloraras,Oscar D'León,1402,https://open.spotify.com/track/6QJ1F9DrlsRSmKDcdVS0Oy,2018-01-01,gt
139,That's What I Like,Bruno Mars,1386,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2018-01-01,gt
140,Me Enamoré,Shakira,1383,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9,2018-01-01,gt
141,Me Mata,Bad Bunny,1382,https://open.spotify.com/track/2wgDAPgBhFA7pnIbm0YOhP,2018-01-01,gt
142,Ain't No Mountain High Enough,Marvin Gaye,1380,https://open.spotify.com/track/2H3ZUSE54pST4ubRd5FzFR,2018-01-01,gt
143,Mis Sentimientos,Los Angeles Azules,1375,https://open.spotify.com/track/66NNoydhDCKHjBZjO4OnNm,2018-01-01,gt
144,Tacos Altos,Farruko,1370,https://open.spotify.com/track/66pK7thQ0yw1xlqw8AQSlw,2018-01-01,gt
145,Feels,Calvin Harris,1366,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2018-01-01,gt
146,Solo a Solas (feat. Maluma),Cosculluela,1363,https://open.spotify.com/track/4iKuG50iHNBaybQOo11yrN,2018-01-01,gt
147,Silence,Marshmello,1352,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2018-01-01,gt
148,Attention,Charlie Puth,1352,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2018-01-01,gt
149,Sobredosis,Romeo Santos,1348,https://open.spotify.com/track/1WbXIpiGBJkCiv3hn40iPB,2018-01-01,gt
150,Alguien Robo,Sebastian Yatra,1346,https://open.spotify.com/track/5i50gKdLAjjIr7UxRT5IVy,2018-01-01,gt
151,No vaya a ser,Pablo Alborán,1329,https://open.spotify.com/track/6ZZOdrcqRZzTCwGlsy00SU,2018-01-01,gt
152,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,1328,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2018-01-01,gt
153,I Feel It Coming,The Weeknd,1311,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2018-01-01,gt
154,Diabla - Official Remix,Farruko,1308,https://open.spotify.com/track/2OxUtaKYeahAGNaBiahXtR,2018-01-01,gt
155,Let Me Love You,DJ Snake,1303,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2018-01-01,gt
156,Las Cosas No Se Hacen Así,Banda Sinaloense MS de Sergio Lizárraga,1299,https://open.spotify.com/track/4CAoxv3Sppq7udbStUqk9D,2018-01-01,gt
157,SUBEME LA RADIO,Enrique Iglesias,1290,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,2018-01-01,gt
158,Por Hacerme el Bueno,Bacilos,1281,https://open.spotify.com/track/5kTBmo3zNcnlm6saZRFrHR,2018-01-01,gt
159,La Dueña del Swing,Los Hermanos Rosario,1279,https://open.spotify.com/track/3vCeDhrInX8te6SoaqZbvu,2018-01-01,gt
160,There's Nothing Holdin' Me Back,Shawn Mendes,1278,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2018-01-01,gt
161,Borro Cassette,Maluma,1276,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,2018-01-01,gt
162,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1271,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2018-01-01,gt
163,Chillax,Farruko,1268,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,2018-01-01,gt
164,Ahora Me Llama - Remix,Karol G,1264,https://open.spotify.com/track/63yOvxSAB02K45KDnZscS0,2018-01-01,gt
165,More Than You Know,Axwell /\ Ingrosso,1262,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44,2018-01-01,gt
166,Suavemente,Elvis Crespo,1261,https://open.spotify.com/track/7JIjUx3GsL0upxmNJacmtz,2018-01-01,gt
167,Solo - Remix,Lary Over,1253,https://open.spotify.com/track/3l7mBXrUfRwa4VO8nHLAgJ,2018-01-01,gt
168,Háblame De Ti,Banda Sinaloense MS de Sergio Lizárraga,1253,https://open.spotify.com/track/1O18MtSAMUk7JfAVB8gGzs,2018-01-01,gt
169,Slide,Calvin Harris,1246,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2018-01-01,gt
170,River (feat. Ed Sheeran),Eminem,1242,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-01-01,gt
171,Valió la Pena - Salsa Version,Marc Anthony,1241,https://open.spotify.com/track/0ueJesXdxikucezsJr2ejB,2018-01-01,gt
172,Netflixxx,Brytiago,1237,https://open.spotify.com/track/5gFAT2DbEt4TOMXyAMEixG,2018-01-01,gt
173,No Te Hagas,Jory Boy,1223,https://open.spotify.com/track/5hKjEpYrJIJs6uPl7zw6Y6,2018-01-01,gt
174,It Ain't Me (with Selena Gomez),Kygo,1214,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2018-01-01,gt
175,Sé Que Te Duele,Alejandro Fernandez,1204,https://open.spotify.com/track/5vZfgeDfNhlkKeJqjzSAmg,2018-01-01,gt
176,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,1200,https://open.spotify.com/track/6pyzBTIjcO2AMkKE6x2Otb,2018-01-01,gt
177,Mi Cucu,La Sonora Dinamita,1199,https://open.spotify.com/track/261NrVA4sW75Ea3Gi2oVMF,2018-01-01,gt
178,Scared to Be Lonely,Martin Garrix,1195,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2018-01-01,gt
179,Egoísta,Ozuna,1194,https://open.spotify.com/track/4X3CV9rXo3hQrkb0fzRAux,2018-01-01,gt
180,I Want You Back,The Jackson 5,1188,https://open.spotify.com/track/3b0EOvScbZUc0qJx0E1L2z,2018-01-01,gt
181,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1182,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2018-01-01,gt
182,17 Años,Los Angeles Azules,1178,https://open.spotify.com/track/1Y372uxsCkKqNclj2ercap,2018-01-01,gt
183,Friends (with BloodPop®),Justin Bieber,1174,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2018-01-01,gt
184,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,1167,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,2018-01-01,gt
185,Reggaetón Lento (Remix),CNCO,1165,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF,2018-01-01,gt
186,Olha a Explosão,MC Kevinho,1164,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn,2018-01-01,gt
187,100 Años,Ha*Ash,1164,https://open.spotify.com/track/4gJzpOMYyOpVnbDXlT5aWL,2018-01-01,gt
188,How Long,Charlie Puth,1163,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2018-01-01,gt
189,Faded,Alan Walker,1143,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,2018-01-01,gt
190,Him & I (with Halsey),G-Eazy,1138,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018-01-01,gt
191,Tu Eres Ajena,Eddy Herrera,1136,https://open.spotify.com/track/1jD48pmiHMSVHHPzKLi4P3,2018-01-01,gt
192,Por Favor - Spanglish Version,Fifth Harmony,1128,https://open.spotify.com/track/2vHDurkzJ8dhCzoPzqiE2C,2018-01-01,gt
193,Juraste,Sky,1127,https://open.spotify.com/track/1xrbyp16GiuTEttWGqNQE6,2018-01-01,gt
194,Deja vu,Prince Royce,1124,https://open.spotify.com/track/46HdsiK0uR26B2dY9QPzda,2018-01-01,gt
195,Me Acostumbre (feat. Bad Bunny),Arcangel,1117,https://open.spotify.com/track/2FIm6YsSGL5acOqSuJDh5s,2018-01-01,gt
196,Cómo Te Atreves,Morat,1112,https://open.spotify.com/track/2z0EshEO4XptiepEb9j3Og,2018-01-01,gt
197,Procura,ChiChi Peralta,1102,https://open.spotify.com/track/7xmp7f74I0rxUOPjVuIOE8,2018-01-01,gt
198,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,1102,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,2018-01-01,gt
199,Danza Kuduro,Don Omar,1098,https://open.spotify.com/track/2a1o6ZejUi8U3wzzOtCOYw,2018-01-01,gt
200,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1097,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2018-01-01,gt
1,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,12748,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l,2018-01-02,gt
2,Sensualidad,Bad Bunny,11097,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,2018-01-02,gt
3,Criminal,Natti Natasha,10738,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,2018-01-02,gt
4,Corazón,Maluma,9084,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,2018-01-02,gt
5,Se Preparó,Ozuna,8993,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,2018-01-02,gt
6,Échame La Culpa,Luis Fonsi,8549,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,2018-01-02,gt
7,Que Va,Alex Sensation,8461,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O,2018-01-02,gt
8,Downtown,Anitta,7779,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,2018-01-02,gt
